,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3.jpg,0,2,2,3,30,34,68,69,69,69,68,67,65,64,61,57,39,37,28,26,22,20,19,19,17,18,15,18,13,14,11,10,14,13,14,14,15,14,13,15,13,12,14,14,15,11,13,13,14,12,14,16,12,14,15,13,46,50,57,55,72,88,89,87,84,83,54,53,44,41,28,20,17,12,11,1,0,1,1,1,0,0,0,2,7,20,27,42,44,58,57,57,55,55,52,47,15,1,3,4
3027.jpg,0,0,0,0,0,0,0,0,18,18,35,33,37,52,53,59,58,63,58,54,42,44,18,19,19,20,19,20,21,19,23,18,20,14,15,13,16,12,11,13,10,10,7,8,9,23,29,36,45,51,60,62,65,65,74,64,67,46,47,39,37,26,24,20,15,8,2,0,0,0,0,0,0,0,0,0,1,1,13,14,23,32,46,45,47,68,66,56,52,39,30,29,22,25,0,0,0,0,0,0
3038.jpg,0,0,0,0,0,0,0,0,0,0,0,2,0,3,44,48,74,75,73,73,73,72,70,68,60,27,19,27,19,21,24,23,24,22,26,27,24,23,27,21,22,25,24,25,25,21,22,22,22,26,28,38,41,47,81,82,91,91,92,92,94,85,82,41,39,27,23,11,1,3,1,0,0,1,0,5,10,15,18,20,46,48,51,51,50,28,29,4,0,0,0,0,0,0,0,0,0,0,0,0
3053.jpg,0,0,0,0,0,0,0,0,4,23,25,28,52,70,70,70,67,66,65,61,57,53,48,23,23,24,19,20,20,17,19,22,16,18,20,18,17,18,14,13,12,12,11,14,9,10,14,11,10,14,25,29,41,50,52,70,81,83,90,88,82,70,75,62,50,37,6,5,4,1,0,0,0,1,3,1,23,52,53,52,52,50,48,48,47,45,46,41,40,36,12,11,2,3,0,1,0,0,0,0
3066.jpg,0,0,0,0,0,0,0,0,4,14,15,19,26,46,49,61,60,59,55,53,54,41,19,19,19,16,14,19,16,16,14,17,12,16,19,18,13,12,14,13,13,15,16,13,16,17,14,15,13,15,13,14,13,14,28,36,45,58,63,65,61,87,76,77,54,52,37,33,30,20,20,2,0,0,0,0,0,0,0,0,2,3,3,0,11,13,68,70,72,72,70,71,68,68,20,17,0,0,0,0
3085.jpg,0,0,0,6,7,11,36,37,48,46,61,67,68,73,73,73,72,70,69,67,66,49,51,22,23,22,19,21,17,18,20,18,17,15,18,17,14,17,14,14,12,18,14,13,15,11,18,14,16,16,19,16,14,24,17,18,84,85,85,85,86,86,87,87,86,88,88,87,20,20,6,0,0,0,0,0,0,0,0,0,0,6,7,7,62,63,65,65,67,65,65,66,62,62,60,53,40,2,4,12
3103.jpg,0,0,0,0,2,1,6,14,18,27,36,37,46,53,51,63,65,66,62,55,52,43,30,28,18,17,19,21,19,19,19,15,14,19,17,14,16,16,14,13,17,14,12,14,12,11,14,11,12,27,37,40,52,55,58,67,67,79,80,70,71,54,51,46,34,33,30,25,27,19,12,12,9,3,1,5,1,4,17,19,36,45,49,52,63,65,64,61,59,54,48,48,19,15,2,3,0,0,0,0
3120.jpg,0,1,0,0,2,0,2,5,9,23,25,46,63,63,62,63,61,59,59,41,39,30,18,17,14,13,13,14,15,11,15,15,15,16,12,12,14,12,13,12,13,10,12,12,11,12,11,11,12,15,29,31,39,41,57,62,62,88,87,81,65,65,50,45,36,18,16,4,0,6,2,0,0,0,0,0,0,0,0,0,1,2,0,2,5,12,33,36,45,43,64,64,65,41,39,26,5,5,0,0
3139.jpg,0,0,0,0,0,0,0,0,5,2,17,19,28,33,35,57,57,74,72,72,71,70,26,25,21,17,18,16,20,17,20,20,19,17,17,23,11,17,14,15,11,9,11,9,14,11,11,14,18,14,20,34,37,58,57,70,80,88,88,88,82,80,55,25,21,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,34,43,60,62,69,68,68,53,49,2,3,35,1,0,0,0,0
3159.jpg,0,0,0,0,1,0,2,9,13,37,37,67,68,68,68,68,68,65,62,63,51,38,24,22,25,23,19,18,24,19,17,21,16,17,16,16,14,17,17,17,15,18,13,18,19,18,16,15,50,61,66,85,83,89,88,90,89,88,87,29,26,22,14,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,18,36,40,65,68,67,67,63,63,62,62,32,30,19,4,5,0,0,0,0
3161.jpg,0,0,0,0,0,0,0,0,4,1,9,7,7,52,54,57,57,55,54,43,41,24,21,20,19,19,18,16,18,15,17,17,15,16,15,15,13,11,17,8,13,16,16,13,11,16,11,12,26,17,36,42,49,55,55,69,78,82,88,60,59,43,42,23,15,14,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,3,15,29,34,44,44,56,60,61,53,22,18,29,2,2,0,0,0,0
3176.jpg,0,0,0,0,0,0,0,0,5,17,23,25,27,68,66,67,67,66,62,57,59,54,53,37,32,25,20,21,22,21,27,23,22,21,24,20,23,22,20,21,16,18,14,18,15,14,16,15,21,49,52,64,67,91,92,94,93,92,90,72,69,25,21,23,15,13,9,6,1,0,3,0,0,0,0,0,0,0,0,0,3,8,41,44,61,59,60,59,61,60,59,49,40,23,6,0,0,0,0,0
3187.jpg,0,0,0,0,0,0,0,0,2,2,7,3,6,17,24,27,43,48,62,68,67,61,51,46,39,18,22,26,19,21,22,22,18,18,20,15,15,17,12,15,16,13,11,12,11,16,13,13,14,13,14,39,39,45,53,63,60,59,83,64,62,64,47,46,41,18,19,2,1,0,2,1,0,0,0,0,0,0,0,0,18,20,31,69,70,63,48,47,35,25,8,6,1,0,2,1,0,0,0,0
3202.jpg,0,0,0,0,0,0,1,5,12,20,23,28,30,52,67,67,67,66,65,65,62,41,37,24,17,18,22,20,21,14,20,17,17,19,16,19,18,20,14,12,19,15,16,16,17,14,14,16,18,17,48,49,57,62,89,89,92,93,94,94,81,82,64,53,19,15,15,12,7,3,0,1,0,0,0,0,0,0,0,0,3,17,13,46,62,66,71,67,67,67,64,56,52,41,3,3,0,0,0,0
3204.jpg,0,0,0,0,0,0,0,0,1,5,11,13,27,25,28,33,34,48,63,62,62,61,57,55,37,36,32,29,20,16,16,19,16,21,19,19,19,16,20,19,21,22,20,21,21,18,30,38,41,53,60,63,74,72,81,84,84,71,56,56,48,37,37,33,30,26,14,12,2,0,2,0,2,0,0,2,9,11,26,47,50,62,60,60,49,47,35,12,12,9,4,0,0,0,0,0,0,0,0,0
3221.jpg,0,0,0,0,0,0,0,14,17,24,21,41,45,50,70,70,68,65,65,56,55,51,46,22,17,24,23,22,24,16,23,20,19,19,22,19,19,18,19,22,18,19,19,19,21,17,19,16,22,18,21,40,42,54,65,69,88,89,88,87,88,85,84,61,60,44,38,23,7,10,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,25,28,59,64,67,66,65,67,63,60,0,0,0,0
3240.jpg,0,0,0,0,0,0,0,0,0,20,25,31,32,38,46,59,80,79,79,76,77,69,71,69,57,56,43,43,25,27,29,21,26,24,22,25,20,19,18,20,19,26,20,14,29,53,60,59,58,86,84,92,91,89,84,58,58,40,34,23,14,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65,64,65,60,62,60,62,62,57,50,2,3,2,0,0,0,0,0,0
3260.jpg,0,0,0,0,0,0,0,0,0,3,1,2,6,5,25,25,54,73,72,72,69,68,67,65,53,44,48,30,28,32,26,26,29,29,32,32,35,25,28,28,20,20,24,21,21,27,34,39,39,67,70,74,82,83,88,72,71,54,48,37,21,17,2,1,0,0,0,0,0,0,0,0,1,3,7,13,20,45,44,57,72,74,71,65,67,36,36,26,0,0,0,0,0,0,0,0,0,0,0,0
3281.jpg,0,0,0,0,0,0,0,0,0,0,0,4,5,11,19,20,45,59,65,69,69,67,56,55,18,14,24,16,20,21,22,20,18,22,19,19,20,17,20,17,18,20,16,20,14,16,18,16,24,14,41,60,65,90,90,90,90,92,85,78,48,34,32,15,9,1,0,0,0,0,0,0,0,0,0,8,2,3,59,63,66,67,67,66,64,62,57,11,0,0,0,0,0,0,0,0,0,0,0,0
3299.jpg,1,1,3,4,14,14,21,35,47,50,66,67,69,69,71,68,69,68,67,65,32,28,30,24,23,23,22,21,24,24,23,21,21,23,21,19,23,21,22,23,21,22,21,18,21,22,20,18,26,28,22,52,51,61,65,78,79,83,82,84,83,78,79,65,47,47,30,20,20,19,12,10,9,0,0,1,0,1,0,0,7,3,2,33,48,47,62,64,62,61,60,60,58,27,26,24,11,10,1,5
330.jpg,0,0,0,2,0,4,7,9,9,14,14,14,28,36,41,56,72,70,69,68,67,63,63,59,30,20,19,20,16,20,16,14,16,15,16,15,14,15,16,16,14,16,13,14,14,13,15,17,13,12,14,14,14,13,9,17,34,35,46,58,64,81,83,84,84,81,81,47,36,36,32,24,25,18,12,9,4,1,4,0,1,5,9,10,8,17,24,59,58,58,59,53,53,52,48,49,6,4,3,0
3312.jpg,0,0,0,0,0,0,0,18,28,48,51,71,74,71,68,69,69,65,65,58,51,26,24,29,22,24,20,23,20,18,21,18,19,19,18,18,21,21,19,17,18,16,22,31,38,55,55,61,72,77,78,76,88,81,82,74,76,43,35,33,31,29,25,19,14,11,8,3,0,1,0,0,0,0,0,0,0,0,3,20,26,43,45,65,69,72,77,76,76,74,74,74,69,29,8,3,0,0,0,0
3330.jpg,0,0,0,0,0,0,0,0,0,1,1,1,4,16,19,21,67,71,79,79,79,76,74,72,67,48,27,31,25,27,24,22,18,19,23,18,18,23,22,18,14,18,17,23,30,36,52,53,76,73,86,88,89,88,89,92,86,85,55,55,56,32,45,22,17,1,1,1,0,0,0,0,0,0,0,6,0,1,47,46,73,74,73,71,72,69,63,55,0,0,0,0,0,0,0,0,0,0,0,0
3419.jpg,0,0,0,0,0,0,0,0,3,16,15,22,40,40,69,73,72,70,69,67,66,64,58,57,20,22,19,19,20,18,19,15,18,21,19,15,14,19,14,17,17,18,13,14,17,15,17,16,21,20,19,24,23,31,37,57,63,68,90,88,89,86,89,54,52,40,38,27,15,13,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54,55,56,55,56,55,55,8,6,16,0,0,0,0
3436.jpg,0,0,0,0,0,0,0,0,1,1,5,13,15,30,59,66,66,65,65,65,64,56,32,29,28,21,20,20,23,19,17,19,16,16,20,16,16,20,17,18,15,17,17,12,16,17,15,19,13,14,17,14,16,13,16,29,32,54,89,90,93,95,94,65,44,16,4,1,2,0,0,0,0,0,0,0,0,0,0,5,9,23,23,59,64,61,61,58,57,18,2,1,3,0,0,0,0,0,0,0
3455.jpg,0,0,0,0,0,0,0,0,6,10,25,24,45,43,60,61,60,57,59,48,40,21,15,16,17,15,17,15,17,18,19,17,15,16,15,13,16,19,15,15,17,15,19,15,14,16,13,15,13,38,47,58,67,71,85,81,90,87,87,57,56,32,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,48,50,60,59,60,60,59,58,57,55,1,2,3,0,0,0,0,0
3475.jpg,0,0,0,0,0,0,0,0,0,5,14,17,21,24,42,64,65,71,70,68,68,63,60,28,30,24,20,23,20,22,22,17,20,18,21,17,16,20,21,18,16,17,14,15,18,16,15,15,18,25,48,51,66,77,83,91,87,80,58,56,40,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,42,62,62,63,61,59,58,57,12,0,1,4,1,0,0,0,0,0
348.jpg,0,0,0,7,7,13,28,45,58,63,61,61,60,59,57,54,54,50,47,21,14,19,15,14,11,9,12,10,9,11,12,9,10,8,11,9,8,11,8,8,9,10,11,9,9,13,10,13,9,17,13,12,34,38,43,70,70,87,87,88,88,86,88,84,80,34,16,12,8,4,2,3,0,0,0,0,0,0,0,0,4,4,9,5,7,14,54,54,57,58,58,58,55,55,52,44,17,2,1,10
3496.jpg,0,0,0,0,0,0,1,4,10,22,18,35,54,61,69,68,69,68,67,60,53,45,23,21,21,18,18,16,17,16,14,14,13,15,17,13,16,14,14,14,14,15,12,15,16,12,15,11,12,18,23,20,15,30,47,49,64,66,71,84,86,86,83,85,73,72,48,42,43,33,31,26,25,16,0,0,4,0,0,0,4,6,8,27,30,51,52,53,52,50,50,49,45,10,6,2,0,0,0,0
3516.jpg,0,0,0,0,1,4,6,9,28,33,74,73,75,75,75,68,66,50,22,22,24,22,24,23,25,22,24,22,26,20,20,24,17,18,16,16,17,16,17,14,19,15,17,20,16,19,14,20,16,20,51,54,88,89,91,91,92,92,92,95,54,51,16,11,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,8,21,31,66,67,67,67,68,67,45,41,21,20,18,11,9,1,0,0,0,0
3524.jpg,0,0,0,0,0,0,0,0,2,5,25,28,43,44,60,60,61,62,58,57,54,36,26,25,21,23,20,19,21,19,17,19,18,16,15,18,16,19,17,18,19,20,25,21,54,68,73,89,88,89,86,85,85,83,71,63,50,42,41,23,19,20,12,10,0,0,0,0,0,0,0,0,1,0,1,2,0,3,40,45,58,60,60,59,59,59,59,33,20,3,0,1,0,0,0,0,0,0,0,0
3535.jpg,0,0,0,0,0,0,0,0,3,18,18,71,72,72,75,76,76,74,72,27,28,32,29,26,23,27,21,21,24,23,23,26,25,29,23,27,25,21,23,22,26,20,21,24,18,20,30,32,39,40,62,78,84,90,91,93,92,93,84,66,65,13,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,67,66,67,68,67,67,42,40,16,2,1,5,1,0,0,0,0,0
3554.jpg,0,0,0,1,1,2,3,4,59,64,76,77,76,76,75,75,72,59,52,39,21,30,18,22,16,18,22,21,19,17,23,17,16,17,21,16,18,14,16,18,18,15,14,26,20,28,63,75,90,90,92,96,95,94,93,83,82,46,44,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,17,52,64,69,69,70,70,68,54,44,15,11,10,0,1,2,0,0,0,0,0
3561.jpg,0,1,1,1,0,19,19,24,34,38,71,72,73,73,72,67,61,34,27,22,20,16,19,19,18,16,14,17,13,16,13,18,15,16,16,18,17,16,20,19,14,14,14,17,14,15,17,27,31,43,43,43,45,61,59,66,67,78,79,85,84,86,62,61,37,36,32,26,24,19,19,10,10,1,0,4,0,0,0,0,0,1,2,7,11,18,59,60,66,65,64,64,62,29,28,20,19,1,1,6
3572.jpg,0,0,0,0,0,0,0,0,18,22,69,71,72,73,74,73,73,70,70,68,66,25,25,33,25,29,27,30,29,30,33,30,28,30,27,26,34,24,28,30,30,23,23,27,17,20,21,30,20,23,86,88,86,90,93,94,95,94,92,89,86,20,16,2,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,8,11,12,14,30,29,58,67,68,68,69,67,67,68,48,50,22,18,4,0,2
3580.jpg,0,6,1,1,4,51,54,79,79,79,80,78,77,76,46,39,25,20,24,20,22,22,22,19,20,24,20,22,20,22,19,23,19,21,20,21,18,17,23,20,20,18,18,19,19,17,18,19,20,18,17,22,22,41,38,51,53,66,84,88,87,88,86,86,81,76,56,33,32,20,22,15,10,9,5,3,0,1,0,0,1,1,0,1,13,16,41,41,59,57,60,60,60,50,52,47,44,1,0,2
3591.jpg,0,3,0,4,1,14,34,38,68,68,72,69,69,68,67,65,63,51,46,25,21,24,19,20,20,20,23,25,24,26,23,23,23,23,21,23,20,25,22,23,25,24,22,21,21,16,20,18,22,21,26,31,34,53,56,86,87,89,88,88,88,75,67,36,31,8,4,10,0,1,0,1,0,0,0,0,0,0,0,0,3,0,6,31,33,72,73,73,73,74,68,68,49,43,32,12,11,0,1,5
3611.jpg,0,3,1,1,11,11,27,69,69,70,71,69,67,66,27,22,16,17,17,16,18,16,17,14,16,16,19,17,15,19,16,18,14,14,19,20,16,14,21,15,17,16,17,17,15,21,19,19,19,17,23,23,24,25,50,83,92,91,93,93,94,92,75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,66,67,68,68,67,59,59,41,38,29,17,14,2,2,0,0,0,0
3629.jpg,0,0,0,0,0,0,0,0,6,25,37,50,51,71,69,69,69,67,64,62,60,24,26,29,22,23,21,24,24,25,23,21,24,24,23,28,21,25,25,26,21,22,29,24,25,27,28,29,25,31,26,29,30,31,44,46,92,93,93,94,93,91,90,87,13,10,5,0,0,0,1,1,0,0,0,0,0,0,0,0,6,57,60,62,64,64,64,65,60,54,36,2,2,9,2,2,0,0,0,0
3649.jpg,0,0,0,1,3,6,10,10,28,28,47,52,55,57,57,57,56,56,54,53,54,39,40,25,23,20,18,20,17,15,17,16,17,17,18,16,18,18,17,19,16,18,17,20,18,16,18,14,16,17,16,17,14,20,16,18,81,83,84,84,85,85,83,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,20,28,34,35,50,50,67,62,62,61,59,29,27,24,1,1,4
36520.jpg,1,2,2,1,12,13,23,24,35,40,46,49,51,62,64,68,68,70,70,68,68,59,55,41,22,22,22,20,21,23,20,19,20,21,20,20,19,22,21,20,23,25,20,20,20,21,21,20,24,23,26,23,25,24,24,25,36,40,52,56,58,60,61,62,64,63,63,63,60,57,48,45,42,35,25,20,3,3,1,0,17,23,26,32,42,46,76,75,74,74,72,71,66,67,60,52,14,13,1,4
3660.jpg,0,0,0,0,0,0,0,0,0,2,0,3,2,8,37,38,75,76,81,80,79,78,77,76,68,41,33,35,22,22,24,22,28,24,25,24,25,25,25,22,19,19,20,22,22,20,18,16,19,15,27,64,67,90,91,92,93,90,68,65,4,2,43,2,0,0,0,0,0,0,0,0,2,4,23,30,52,49,58,58,59,60,58,53,48,33,25,19,0,0,0,0,0,0,0,0,0,0,0,0
36776.jpg,0,5,2,5,16,15,25,34,35,47,54,57,68,69,71,71,70,71,70,67,69,61,60,56,42,39,30,30,28,30,25,27,29,27,29,27,30,28,29,28,28,27,29,29,28,32,32,30,34,32,34,42,65,72,81,82,83,85,87,86,85,85,87,85,83,81,75,73,49,30,25,4,0,0,0,0,0,0,0,0,2,15,29,32,74,78,78,78,79,82,81,77,79,78,70,68,37,35,2,4
3680.jpg,0,0,0,0,0,0,0,0,10,20,22,26,63,64,72,70,71,64,63,57,57,31,26,26,24,26,25,24,26,26,21,22,24,21,21,20,23,19,21,23,26,20,19,23,19,21,20,22,18,23,35,35,44,43,68,70,87,89,91,88,86,61,56,32,19,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,6,7,67,68,69,69,69,63,66,25,24,2,0,1
3682.jpg,0,0,0,2,2,21,21,40,42,81,81,84,80,80,76,74,73,74,54,53,38,35,39,31,30,31,30,33,29,30,28,28,26,26,28,25,28,24,25,23,27,21,25,25,27,23,23,26,30,23,30,44,41,64,64,93,91,91,90,92,89,89,73,72,39,37,17,18,10,10,0,1,0,0,0,0,0,0,0,0,2,3,1,0,30,30,64,66,66,65,67,66,65,61,60,21,17,1,0,10
3699.jpg,0,0,0,0,0,0,0,0,3,0,21,19,27,47,52,74,73,73,71,68,68,66,56,61,23,23,21,21,16,18,21,16,16,17,23,22,19,20,21,14,15,18,15,18,17,20,18,19,21,30,41,41,89,92,91,88,90,85,87,53,52,24,24,18,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,16,37,44,60,62,61,60,60,52,49,14,13,1,1,3,0,0,0,0,0
3701.jpg,0,0,0,0,0,0,0,0,0,1,1,4,0,1,11,13,22,31,37,60,61,60,60,61,57,48,44,31,22,20,23,19,25,20,18,24,19,18,24,20,22,23,18,25,22,42,51,48,69,83,84,87,91,90,89,78,69,50,41,36,17,18,12,1,0,0,0,0,0,0,0,0,0,0,2,1,2,7,53,54,60,61,58,56,56,53,14,4,0,0,0,0,0,0,0,0,0,0,0,0
37081.jpg,0,5,4,3,14,20,22,27,35,54,58,66,66,68,69,67,66,64,62,58,51,38,29,25,24,24,24,22,23,22,21,22,24,24,26,23,24,24,25,24,23,26,26,24,24,26,22,25,25,25,22,24,22,20,22,22,22,26,46,53,54,66,65,66,68,68,67,67,64,62,61,54,43,39,37,21,4,2,14,0,2,6,12,16,36,65,67,66,68,68,64,63,59,47,45,34,19,20,0,4
37111.jpg,0,0,2,4,18,19,23,27,31,37,44,46,76,75,75,76,76,75,74,70,69,64,49,49,26,26,24,24,22,23,21,20,22,21,21,20,21,20,20,22,22,23,22,22,24,22,25,26,23,30,23,23,30,26,28,37,49,51,60,65,65,74,77,81,79,80,79,77,72,70,64,54,49,41,31,26,2,3,2,1,3,8,8,16,51,56,68,69,70,68,69,66,64,65,56,52,16,14,3,3
37112.jpg,0,1,13,15,21,21,24,29,34,35,42,43,49,72,76,76,76,76,75,75,71,69,70,50,44,30,25,23,23,24,22,20,21,22,22,24,20,22,24,21,24,24,23,26,26,25,27,27,23,43,45,44,51,54,51,56,58,57,64,76,73,73,73,70,69,68,63,61,55,47,44,25,0,0,0,0,1,5,8,13,25,33,33,44,66,70,70,68,65,64,58,56,50,41,35,24,0,0,0,0
37113.jpg,3,0,11,11,19,22,23,26,33,36,45,57,60,71,76,75,74,72,69,66,63,57,58,54,47,42,32,29,28,27,26,25,25,26,26,28,28,28,25,26,27,26,26,25,26,27,29,26,24,34,35,35,50,53,54,64,75,77,77,78,75,76,75,76,74,68,59,52,49,34,32,22,0,0,0,0,0,0,0,0,3,30,40,62,70,73,73,71,70,70,64,61,59,46,43,21,0,0,0,0
37114.jpg,0,0,0,0,4,2,6,16,19,27,32,33,45,49,47,65,68,69,70,71,69,68,69,66,63,62,58,55,25,27,27,25,25,24,24,24,25,24,23,21,22,23,23,23,22,21,24,25,24,29,27,25,36,43,45,55,57,64,68,66,68,70,69,68,68,64,63,64,52,52,47,37,35,23,18,2,7,1,0,1,7,5,18,16,39,43,47,73,72,71,70,69,68,63,56,53,40,35,27,3
37115.jpg,1,1,1,7,10,17,22,21,27,30,38,40,48,56,71,71,72,72,71,71,70,70,70,66,60,57,45,38,31,31,27,28,27,23,23,26,25,26,23,24,26,26,23,25,26,21,22,21,20,23,22,22,22,25,21,22,29,32,47,61,65,68,70,71,71,71,70,69,70,68,65,60,41,39,36,34,30,19,4,3,28,31,34,63,67,67,67,68,67,65,63,62,58,46,45,33,17,15,1,3
37116.jpg,3,2,2,3,14,20,21,24,32,39,38,44,60,71,72,72,72,71,69,69,65,62,63,57,48,45,36,34,27,27,29,25,26,28,29,25,24,25,25,25,25,28,23,24,26,24,24,27,27,25,26,25,26,25,29,39,44,47,62,69,68,68,69,69,70,68,69,67,65,64,58,43,39,31,3,2,6,0,0,0,4,1,1,20,57,57,57,58,57,56,55,55,51,51,45,37,14,13,1,4
3718.jpg,0,0,0,0,0,0,0,0,3,6,4,15,15,37,62,68,69,72,72,71,72,69,67,60,43,26,27,22,29,21,24,23,25,18,20,22,22,20,19,23,18,20,17,20,15,19,19,21,26,33,37,46,66,66,84,85,88,91,90,88,89,70,66,24,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,23,27,73,76,76,72,70,68,68,63,60,22,17,6,0,0,0,0
3720.jpg,0,0,0,0,0,0,0,0,2,26,33,38,40,58,57,61,66,65,66,64,65,59,57,48,49,40,35,24,20,17,21,22,14,15,20,15,16,16,16,17,14,19,14,24,32,34,51,51,65,63,83,80,84,83,84,83,80,84,52,53,45,39,29,18,18,8,8,5,0,3,0,0,0,0,1,7,3,4,23,59,63,63,64,64,62,61,61,59,59,52,17,1,0,2,0,0,0,0,0,0
37323.jpg,1,5,2,2,12,13,22,26,46,52,53,69,72,72,71,67,61,59,58,56,48,47,41,34,28,31,27,27,25,23,23,24,22,24,23,24,25,24,26,24,25,24,23,23,21,24,25,22,23,27,26,24,29,38,63,63,68,68,68,75,74,72,71,71,70,67,65,57,47,41,40,0,0,0,0,0,0,0,0,0,1,3,7,7,60,63,65,67,67,67,69,66,67,61,59,58,43,43,0,5
37325.jpg,0,2,1,4,9,13,18,18,24,42,41,44,62,65,64,62,61,61,59,55,54,52,48,41,37,33,27,26,27,26,23,23,24,27,24,25,22,25,25,28,26,25,26,28,27,23,26,26,25,26,25,28,27,25,28,43,47,52,78,78,81,82,80,80,78,75,76,75,66,55,34,23,0,0,0,0,0,0,0,0,4,15,28,40,42,58,61,60,59,59,59,58,52,51,47,41,25,21,1,0
37463.jpg,0,1,1,2,5,8,27,44,44,79,79,81,82,83,80,77,78,75,71,68,65,39,39,35,29,31,29,30,30,27,30,28,27,28,24,24,26,25,25,25,25,26,26,24,27,25,27,27,25,29,36,35,50,58,63,79,79,77,78,80,80,78,76,77,78,75,65,59,56,54,46,1,0,0,0,0,0,0,0,0,15,15,43,52,58,80,81,80,79,77,76,70,69,59,45,41,20,16,2,13
37479.jpg,2,3,16,20,35,51,56,71,72,73,74,72,67,63,63,59,50,42,39,34,33,26,28,25,24,26,24,24,24,22,23,21,23,23,20,22,20,21,19,19,22,19,20,19,19,22,21,21,23,27,25,26,33,40,42,54,62,63,72,78,77,78,77,75,76,75,69,64,63,39,40,26,0,0,0,0,0,0,0,0,4,21,32,51,66,68,69,66,67,63,58,57,50,40,39,6,0,0,0,0
37490.jpg,0,4,2,4,11,16,18,23,28,31,34,43,40,44,53,56,57,69,70,68,68,67,62,60,56,53,48,46,33,28,33,30,25,25,27,23,25,24,24,22,25,22,23,22,22,23,23,20,23,23,25,21,24,23,32,35,45,52,55,71,72,75,72,74,74,76,76,70,69,61,47,39,30,3,0,2,0,0,0,0,1,6,8,22,35,45,61,63,67,67,67,66,58,46,46,38,28,26,2,4
37492.jpg,0,0,3,6,7,16,22,27,34,43,45,74,75,86,86,86,86,86,82,79,63,60,60,49,46,30,29,29,29,26,26,26,23,27,24,25,25,25,23,27,22,23,25,24,23,26,25,23,22,22,19,28,21,19,40,44,48,63,68,70,73,70,72,70,72,70,71,69,68,64,34,31,22,9,8,6,0,2,0,0,5,2,5,19,26,31,60,79,78,78,76,76,73,69,67,58,29,27,3,2
37507.jpg,1,0,1,4,1,12,14,18,26,25,28,33,36,38,40,52,54,64,65,62,62,57,54,54,47,43,41,39,36,34,26,26,22,25,25,23,23,24,23,26,24,23,25,24,23,24,25,24,21,23,22,22,21,24,22,23,35,55,57,64,63,65,67,64,61,60,59,56,56,52,49,44,36,2,1,0,0,0,0,1,5,13,30,35,42,55,61,60,62,59,59,56,55,48,47,38,28,26,7,3
37511.jpg,1,3,0,2,17,27,28,43,69,69,71,71,71,71,68,65,62,56,52,46,40,34,34,29,24,24,26,25,25,26,23,23,26,26,24,26,24,24,25,23,24,27,25,26,23,27,24,26,27,27,27,42,49,51,74,73,75,77,76,77,77,73,71,67,67,57,55,42,3,2,1,0,0,0,0,0,0,0,0,0,9,15,32,52,53,72,72,71,69,67,57,56,52,41,42,33,18,16,1,1
37520.jpg,3,5,11,13,18,21,27,30,34,37,55,70,74,72,74,69,66,65,59,58,54,51,50,40,38,34,31,30,27,25,26,27,27,25,24,25,26,25,27,26,24,26,27,24,22,24,21,21,23,23,23,38,40,51,57,65,69,70,70,70,70,70,71,66,67,63,55,45,37,25,23,4,0,0,0,0,0,0,0,0,3,17,12,48,55,62,62,62,63,61,58,55,52,47,43,27,22,0,0,0
37554.jpg,0,2,1,5,3,17,17,19,28,34,36,36,43,52,57,60,77,78,79,76,74,75,70,70,61,57,56,40,33,28,25,25,25,24,25,26,25,26,25,26,24,26,28,28,27,25,26,23,22,24,26,22,25,28,27,27,55,63,69,66,71,72,74,74,75,73,72,71,72,70,66,64,0,0,0,0,0,0,0,0,1,1,16,20,42,44,72,74,75,75,75,72,72,71,65,53,42,39,22,1
